Generation,Points,Steps,Ray Radius,Sight,Moving Speed,Box Weight,Weight
79,0.1,20,13,29.8945,3.235991,44.48769,5.980579
80,0.1,20,13,29.8945,3.235991,45.1641,5.980579
81,5,14,9,40.8514,2.551185,39.75279,6.34812
82,0.1,14,9,40.8514,2.551185,40.4292,6.34812
83,0.1,14,9,40.8514,2.551185,41.10562,6.34812
84,0.1,14,9,40.8514,2.551185,41.78203,6.34812
85,5,13,7,42.67755,2.43705,40.4292,6.410483
86,0.1,13,7,42.67755,2.43705,41.10562,6.410483
87,0.1,13,7,42.67755,2.43705,41.78203,6.410483
88,0.1,13,7,42.67755,2.43705,42.45845,6.410483
89,0.1,13,7,42.67755,2.43705,43.13486,6.410483
90,5,13,5,42.67755,2.43705,42.45845,6.472847
91,5,13,5,42.67755,1,44.68849,6.472847
92,0.1,13,5,42.67755,1,45.36491,6.472847
93,0.1,13,5,42.67755,1,46.04132,6.472847
94,5,11,8,46.32985,2.208782,44.97033,6.472847
95,0.1,11,8,46.32985,2.208782,45.64674,6.472847
96,5,11,6,46.32985,2.208782,44.97033,6.535211
97,0.1,11,6,46.32985,2.208782,45.64674,6.535211
98,5,11,6,48.34094,2.083088,45.64674,6.778024
99,0.1,11,6,48.34094,2.083088,46.32316,6.778024
100,5.1,11,4,48.34094,2.083088,45.64674,6.778024
101,5,11,4,48.34094,2.083088,45.64674,7.0832
102,5,11,6,49.05152,1.957395,52.54592,-0.07180405
103,0.1,11,6,49.05152,1.957395,53.22234,-0.07180405
104,0.1,11,6,49.05152,1.957395,53.89875,-0.07180405
105,10,11,4,48.40126,1.957395,55.99551,-3.496718
106,5.1,11,4,48.40126,1.957395,55.99551,-3.496718
107,5,11,4,48.40126,1.957395,55.99551,-3.191541
108,5,11,2,48.40126,1.957395,56.67192,-3.434355
109,0.1,11,2,48.40126,1.957395,57.34834,-3.434355
110,5,11,4,48.29576,2.801375,56.67192,-3.434355
111,5,10,2,50.41235,1.831701,56.67192,-3.434355
112,5,11,4,47.6455,2.801375,60.79793,-6.859268
113,5,10,5,50.41235,1.831701,59.18381,-3.434355
114,10,10,5,50.41235,1.831701,59.18381,-3.129178
115,5,10,2,51.12293,1.706008,64.24752,-10.28418
116,10,10,5,52.42345,1.706008,59.86022,-3.129178
117,5,9,3,52.2385,1.717567,59.86022,-3.129178
118,5,9,3,52.2385,1.717567,62.19232,-3.129178
119,10,9,3,51.58824,1.717567,63.98623,-6.554091
120,5,8,3,54.06465,1.603433,62.86874,-3.129178
121,5,8,5,53.95915,2.447412,62.86874,-3.129178
122,0.1,8,5,53.95915,2.447412,63.54515,-3.129178
123,10,8,5,55.97025,2.321719,62.86874,-3.129178
124,10,8,3,53.30889,2.447412,66.31833,-6.554091
125,5,7,5,57.7964,2.207585,63.54515,-3.129178
126,5,7,5,59.8075,2.081891,63.54515,-3.129178
127,10,8,5,59.34218,2.070332,66.99474,-6.554091
128,10,7,5,63.82969,1.830504,63.54515,-3.129178
129,5,6,5,63.82969,1.830504,63.54515,-3.129178
130,5,5,5,62.99448,1.842063,66.99474,-6.554091
131,5,5,5,62.34422,1.842063,70.44434,-9.979006
132,5,4,5,64.82063,1.727929,67.67116,-6.554091
133,5,5,5,64.35532,1.71637,71.12075,-9.979006
134,5,4,5,63.52011,1.727929,74.57034,-13.40392
135,15,5,5,63.05479,1.71637,78.01994,-16.82883
136,5,3,5,65.5312,1.602235,74.57034,-13.40392
137,5,3,5,67.5423,1.476542,74.57034,-13.40392
138,5,4,5,64.41563,1.590676,81.46953,-20.25375
139,5,3,3,67.5423,1.476542,75.24676,-13.34156
140,0.1,3,3,67.5423,1.476542,75.92317,-13.34156
141,10,2,5,68.06792,1.362408,82.14594,-20.25375
142,5,1,5,72.37048,1.134139,78.69635,-16.82883
143,5,2,3,68.06792,1.362408,84.47804,-20.25375
144,10,1,5,71.72022,1.134139,82.14594,-19.94857
145,5,1,5,71.72022,1.134139,84.47804,-19.94857
146,5.1,1,1,71.72022,1.134139,82.14594,-19.94857
147,10,1,3,72.89611,1.020005,85.59554,-23.37348
148,5,1,1,73.54637,1.020005,82.14594,-19.64339
149,5,1,3,73.44087,1.863985,82.14594,-19.64339
150,10,1,3,72.97556,1.852426,85.59554,-23.0683
151,5,1,3,75.26702,1.74985,82.82236,-19.64339
152,10,1,3,74.8017,1.738291,86.27195,-23.0683
153,10.1,1,3,74.8017,1.738291,86.27195,-23.0683
154,5,1,3,76.62785,1.624157,86.94836,-23.0683
155,5,1,3,78.63895,1.498464,86.94836,-23.0683
156,5,1,3,78.17363,1.486904,90.39796,-26.49322
157,5,1,3,77.33842,1.498464,93.84755,-29.91813
158,10,1,6,78.17363,1.486904,92.90984,-26.49322
159,5,1,1,78.17363,1.486904,91.07437,-26.49322
160,5.1,1,1,77.52337,1.486904,94.52396,-29.91813
161,5,1,4,79.53446,1.361211,96.35944,-29.91813
162,5,1,1,78.23394,1.361211,101.4231,-36.76796
163,5,1,4,78.8842,1.361211,100.4854,-33.34304
164,5,1,4,78.23394,1.361211,103.935,-36.76796
165,10,1,1,79.40983,1.247077,105.5492,-40.19287
166,5.1,1,1,79.40983,1.247077,106.2256,-40.19287
167,5,1,4,81.88624,1,106.1651,-36.76796
168,15,1,4,81.42092,1,109.6147,-40.19287
169,5,1,4,85.72348,1,106.1651,-36.76796
170,10,1,5,83.89733,1,108.0006,-36.76796
171,5,1,7,87.73457,1,108.0006,-36.76796
172,10,1,7,89.74567,1,108.0006,-36.76796
173,10,1,7,91.9417,1,108.0006,-36.76796
174,5,1,7,91.1065,1,111.4501,-40.19287
175,10,1,10,91.1065,1,113.2856,-40.19287
176,10,1,10,87.97983,1,120.1848,-47.04271
177,10,1,10,89.80598,1,120.1848,-47.04271
178,5,1,10,94.10854,1,116.7352,-43.61779
179,10,1,8,94.29348,1,116.7352,-43.61779
180,5,1,6,94.10854,1,116.7352,-43.61779
181,15,1,6,90.98186,1,123.6344,-50.46762
182,5,1,8,93.35278,1.729846,120.1848,-47.04271
183,10,1,8,90.2261,1.84398,127.084,-53.89254
184,10,1,8,92.70251,1.729846,123.6344,-50.46762
185,10,1,8,89.57584,1,132.7636,-57.31745
186,10,1,8,91.40199,1,132.7636,-57.31745
187,10,1,8,88.92558,1,134.6939,-60.74237
188,5,1,8,93.41309,1,131.2443,-57.31745
189,5,1,8,92.76283,1,134.6939,-60.74237
190,10,1,8,89.63615,1,141.5931,-67.59219
191,10,1,8,89.63615,1,141.5931,-67.59219
192,5,1,11,93.93871,1,139.979,-64.16728
193,5,1,14,93.93871,1,141.8144,-64.16728
194,10,1,14,93.4734,1,145.264,-67.59219
195,10,1,14,95.29955,1,145.264,-67.59219
196,5,1,14,99.6021,1,141.8144,-64.16728
197,5,1,14,101.6132,1,141.8144,-64.16728
198,10,1,14,98.48653,1,148.7136,-71.01711
199,5,1,14,102.7891,1,145.264,-67.59219
200,5,1,14,102.1388,1,148.7136,-71.01711
201,5,1,14,104.1499,1,148.7136,-71.01711
202,10,1,12,101.6735,1,152.1632,-74.44202
203,10,1,12,103.4997,1,152.1632,-74.44202
204,15,1,12,101.0232,1,154.0935,-77.86693
205,5,1,10,103.4997,1,150.6439,-74.44202
206,5,1,12,102.1991,1,157.543,-81.29184
207,10,1,10,102.8494,1,154.7699,-77.86693
208,5,1,10,107.152,1,151.3203,-74.44202
209,10,1,12,107.2314,1.718287,151.3203,-74.44202
210,5,1,10,104.57,1.84398,154.7699,-77.80457
211,5,1,12,105.7459,1.729846,158.2195,-81.29184
212,10,1,12,103.2695,1.84398,161.669,-84.71675
213,10,1,12,105.0957,1.729846,161.669,-84.71675
214,10,1,12,106.9218,1.615711,161.669,-84.71675
215,5,1,12,104.4454,1.729846,165.795,-88.14166
216,5,1,12,108.748,1.501577,162.3454,-84.71675
217,25,1,12,105.6213,1.615711,169.2446,-91.56657
218,5,1,12,109.9239,1.387443,165.795,-88.14166
219,15,1,12,104.971,1.615711,175.0263,-94.99149
220,5.1,1,12,104.971,1.615711,175.7027,-94.99149
221,10,1,12,104.8655,2.459691,175.0263,-94.99149
222,5,1,12,106.7972,1.501577,176.3791,-94.99149
223,10,1,12,106.9821,1.490018,176.3791,-94.99149
224,15,1,12,106.1469,1.501577,180.5051,-98.4164
225,10,1,12,106.3319,1.490018,180.5051,-98.4164
226,5,1,12,108.158,1.375884,180.5051,-98.4164
227,10,1,12,105.6816,1.490018,184.6311,-101.8413
228,5,1,12,109.9842,1.261749,181.1815,-98.4164
229,10,1,12,109.5189,1.25019,184.6311,-101.8413
230,10,1,12,109.3339,1.261749,184.6311,-101.8413
231,5,1,12,113.6365,1.033481,181.1815,-98.4164
232,5,1,12,112.9862,1.033481,184.6311,-101.8413
233,5,1,12,112.3359,1.033481,188.0807,-105.2662
234,10,1,12,109.8595,1.147615,191.5303,-108.6911
235,5,1,12,114.1621,1,188.0807,-105.2662
236,5,1,12,113.5118,1,191.5303,-108.6911
237,5,1,12,115.5229,1,191.5303,-108.6911
238,5,1,15,115.5229,1,193.3657,-108.6911
239,10,1,15,112.3963,1,200.2649,-115.541
240,10,1,15,114.2224,1,200.2649,-115.541
241,5,1,15,118.525,1,196.8153,-112.116
242,10,1,13,116.0486,1,200.2649,-115.4786
243,10,1,13,117.8747,1,200.2649,-115.4786
244,5,1,13,122.1773,1,196.8153,-112.0537
245,10,1,11,119.7009,1,200.2649,-115.4162
246,5,1,11,124.0034,1,196.8153,-111.9913
247,5,1,11,126.0145,1,196.8153,-111.9913
248,10,1,14,123.5381,1,202.1004,-115.4162
249,10,1,11,125.3642,1,198.7456,-115.4162
250,5,1,11,127.8407,1,195.296,-111.9913
251,5,1,11,127.1904,1,198.7456,-115.4162
252,5,1,11,129.6668,1,193.7767,-111.9913
253,10,1,11,126.5401,1,200.6759,-118.8411
254,10,1,14,126.5401,1,202.5113,-118.8411
255,10,1,14,128.3663,1,202.5113,-118.8411
256,10,1,14,130.1924,1,202.5113,-118.8411
257,5,1,17,132.6689,1,200.8972,-115.4162
258,5,1,14,132.0186,1,204.7414,-118.8411
259,10,1,14,131.5533,1,208.191,-122.2661
260,10,1,14,133.3794,1,208.191,-122.2661
261,10,1,14,135.2056,1,208.191,-122.2661
262,10,1,14,137.0317,1,208.191,-122.2661
263,5,1,14,141.3343,1,204.7414,-118.8411
264,10,1,14,136.3815,1,213.8706,-125.691
265,10,1,14,138.2076,1,213.8706,-125.691
266,10,1,14,135.7312,1,215.8009,-129.1159
267,10,1,14,137.5573,1,215.8009,-129.1159
268,10,1,14,139.3835,1,215.8009,-129.1159
269,10,1,14,141.2097,1,215.8009,-129.1159
270,5,1,14,145.5122,1,212.3513,-125.691
271,5,1,14,145.5122,1,212.3513,-125.691
272,10,1,16,142.9303,1.84398,215.8009,-129.1159
273,5,1,16,147.2329,1.615711,212.3513,-125.691
274,10,1,16,142.28,1.84398,217.7312,-132.5408
275,5,1,16,146.5826,1.615711,214.2816,-129.1159
276,10,1,16,143.4559,1.729846,221.1807,-135.9657
277,10,1,16,145.2821,1.615711,221.1807,-135.9657
278,10,1,16,147.1082,1.501577,221.1807,-135.9657
279,10,1,16,144.6318,1.615711,223.111,-139.3906
280,10,1,16,146.458,1.501577,223.111,-139.3906
281,5,1,16,150.7606,1.273308,219.6614,-135.9657
282,10,1,16,150.2952,1.261749,223.111,-139.3906
283,10,1,16,152.1214,1.147615,223.111,-139.3906
284,10,1,16,153.9475,1.033481,223.111,-139.3906
285,10,1,16,155.7737,1,223.111,-139.3906
286,10,1,16,157.5999,1,223.111,-139.3906
287,5,1,16,161.9024,1,219.6614,-135.9657
288,10,1,19,159.426,1,224.9465,-139.3906
289,10,1,19,161.2522,1,224.9465,-139.3906
290,10,1,19,158.7757,1,229.0725,-142.8155
291,10,1,19,160.6019,1,229.0725,-142.8155
292,10,1,19,162.4281,1,229.0725,-142.8155
293,10,1,19,164.2542,1,229.0725,-142.8155
294,10,1,19,166.0804,1,229.0725,-142.8155
295,10,1,19,167.9065,1,229.0725,-142.8155
296,10,1,19,169.7327,1,229.0725,-142.8155
297,10,1,19,171.5588,1,229.0725,-142.8155
298,10,1,19,173.385,1,229.0725,-142.8155
299,10,1,19,175.2112,1,229.0725,-142.8155
